goods_no,count,percent,_tc
1124602662,1556,0.000432,359875560
1124381834,1556,0.000432,359875560
1123969191,1556,0.000432,359875560
1121668819,1556,0.000432,359875560
1121596526,1556,0.000432,359875560
1121426448,1556,0.000432,359875560
1121133598,1556,0.000432,359875560
1117591369,1556,0.000432,359875560
1116214744,1556,0.000432,359875560
1115239028,1556,0.000432,359875560
1110935594,1556,0.000432,359875560
1110892725,1556,0.000432,359875560
1108730887,1556,0.000432,359875560
1106907610,1556,0.000432,359875560
1106094018,1556,0.000432,359875560
1105100940,1556,0.000432,359875560
1101582958,1556,0.000432,359875560
1100709031,1556,0.000432,359875560
1098486855,1556,0.000432,359875560
1098152195,1556,0.000432,359875560
1097393447,1556,0.000432,359875560
1092219353,1556,0.000432,359875560
1090938012,1556,0.000432,359875560
1080555140,1556,0.000432,359875560
1063097404,1556,0.000432,359875560
1042332830,1556,0.000432,359875560
1032931676,1556,0.000432,359875560
1024656940,1556,0.000432,359875560
10112846,1556,0.000432,359875560
1538335,1554,0.000432,359875560
12475254,1554,0.000432,359875560
11815289,1554,0.000432,359875560
1134077400,1554,0.000432,359875560
1131458536,1554,0.000432,359875560
1131214401,1554,0.000432,359875560
1129908908,1554,0.000432,359875560
1129845793,1554,0.000432,359875560
1129683100,1554,0.000432,359875560
1129654500,1554,0.000432,359875560
1128975524,1554,0.000432,359875560
1128879378,1554,0.000432,359875560
1127961397,1554,0.000432,359875560
1126021050,1554,0.000432,359875560
1123449470,1554,0.000432,359875560
1121012018,1554,0.000432,359875560
1115683281,1554,0.000432,359875560
1114878112,1554,0.000432,359875560
1109794449,1554,0.000432,359875560
1109485016,1554,0.000432,359875560
1108675688,1554,0.000432,359875560
1108536187,1554,0.000432,359875560
1107809961,1554,0.000432,359875560
1105218296,1554,0.000432,359875560
1105093831,1554,0.000432,359875560
1104072883,1554,0.000432,359875560
1103619868,1554,0.000432,359875560
1102637656,1554,0.000432,359875560
1102358998,1554,0.000432,359875560
1096012339,1554,0.000432,359875560
1085866394,1554,0.000432,359875560
1078218904,1554,0.000432,359875560
1069786671,1554,0.000432,359875560
1069374113,1554,0.000432,359875560
1062288741,1554,0.000432,359875560
1043262964,1554,0.000432,359875560
10178067,1554,0.000432,359875560
1013875402,1554,0.000432,359875560
4135731,1552,0.000431,359875560
1134546239,1552,0.000431,359875560
1133417128,1552,0.000431,359875560
1131206962,1552,0.000431,359875560
1131157091,1552,0.000431,359875560
1131011944,1552,0.000431,359875560
1130802669,1552,0.000431,359875560
1130772563,1552,0.000431,359875560
1130764099,1552,0.000431,359875560
1129472507,1552,0.000431,359875560
1129432963,1552,0.000431,359875560
1127741560,1552,0.000431,359875560
1126200521,1552,0.000431,359875560
1126032040,1552,0.000431,359875560
1126013255,1552,0.000431,359875560
1125162996,1552,0.000431,359875560
11243951,1552,0.000431,359875560
1124278538,1552,0.000431,359875560
1122913350,1552,0.000431,359875560
1121406395,1552,0.000431,359875560
1121016301,1552,0.000431,359875560
1119515096,1552,0.000431,359875560
1119505976,1552,0.000431,359875560
1117359546,1552,0.000431,359875560
1113570896,1552,0.000431,359875560
1113569445,1552,0.000431,359875560
1111059914,1552,0.000431,359875560
1111043228,1552,0.000431,359875560
1107687824,1552,0.000431,359875560
1106861517,1552,0.000431,359875560
1105265036,1552,0.000431,359875560
1101722892,1552,0.000431,359875560
1090250767,1552,0.000431,359875560
1089699401,1552,0.000431,359875560
1089282473,1552,0.000431,359875560
1084455733,1552,0.000431,359875560
1084239040,1552,0.000431,359875560
1076529009,1552,0.000431,359875560
1062723061,1552,0.000431,359875560
1061775013,1552,0.000431,359875560
1055700536,1552,0.000431,359875560
1050548650,1552,0.000431,359875560
1012555013,1552,0.000431,359875560
1002538640,1552,0.000431,359875560
8937052,1550,0.000431,359875560
6102523,1550,0.000431,359875560
12484258,1550,0.000431,359875560
1134960499,1550,0.000431,359875560
1133264176,1550,0.000431,359875560
1132502026,1550,0.000431,359875560
1131497545,1550,0.000431,359875560
1130823401,1550,0.000431,359875560
1130159807,1550,0.000431,359875560
1129676113,1550,0.000431,359875560
1127268107,1550,0.000431,359875560
1126256278,1550,0.000431,359875560
1124835658,1550,0.000431,359875560
1124074119,1550,0.000431,359875560
1117232094,1550,0.000431,359875560
1116704310,1550,0.000431,359875560
1113758262,1550,0.000431,359875560
1110126999,1550,0.000431,359875560
1109779145,1550,0.000431,359875560
1108029523,1550,0.000431,359875560
1108027695,1550,0.000431,359875560
1107859562,1550,0.000431,359875560
1106932123,1550,0.000431,359875560
1106197674,1550,0.000431,359875560
1104291068,1550,0.000431,359875560
1092513151,1550,0.000431,359875560
1090889912,1550,0.000431,359875560
1089012342,1550,0.000431,359875560
1075871451,1550,0.000431,359875560
1071125544,1550,0.000431,359875560
1071074795,1550,0.000431,359875560
1070947548,1550,0.000431,359875560
1063098685,1550,0.000431,359875560
1060332126,1550,0.000431,359875560
1058920619,1550,0.000431,359875560
1058900054,1550,0.000431,359875560
1056484779,1550,0.000431,359875560
1051272889,1550,0.000431,359875560
1049419856,1550,0.000431,359875560
1034938301,1550,0.000431,359875560
1031364583,1550,0.000431,359875560
793860,1548,0.00043,359875560
7847488,1548,0.00043,359875560
11832900,1548,0.00043,359875560
11453695,1548,0.00043,359875560
1132951302,1548,0.00043,359875560
1132727759,1548,0.00043,359875560
1132342966,1548,0.00043,359875560
1132274757,1548,0.00043,359875560
1132126878,1548,0.00043,359875560
1129948066,1548,0.00043,359875560
1129643234,1548,0.00043,359875560
1129497953,1548,0.00043,359875560
1129412135,1548,0.00043,359875560
1129400390,1548,0.00043,359875560
1129241829,1548,0.00043,359875560
1128945012,1548,0.00043,359875560
1128051573,1548,0.00043,359875560
1128016505,1548,0.00043,359875560
1127473955,1548,0.00043,359875560
1127280496,1548,0.00043,359875560
1127132063,1548,0.00043,359875560
1127047586,1548,0.00043,359875560
1124890742,1548,0.00043,359875560
1124544272,1548,0.00043,359875560
1123620957,1548,0.00043,359875560
1122645581,1548,0.00043,359875560
1121712256,1548,0.00043,359875560
1120678944,1548,0.00043,359875560
1117523477,1548,0.00043,359875560
1115733231,1548,0.00043,359875560
1115429816,1548,0.00043,359875560
1115208021,1548,0.00043,359875560
1113775018,1548,0.00043,359875560
1113699167,1548,0.00043,359875560
1113570678,1548,0.00043,359875560
1113570593,1548,0.00043,359875560
1113569360,1548,0.00043,359875560
1111361496,1548,0.00043,359875560
1104932766,1548,0.00043,359875560
1104004024,1548,0.00043,359875560
1103685596,1548,0.00043,359875560
1103099268,1548,0.00043,359875560
1102679821,1548,0.00043,359875560
1091796834,1548,0.00043,359875560
1090753652,1548,0.00043,359875560
1085004203,1548,0.00043,359875560
1080350220,1548,0.00043,359875560
1079091658,1548,0.00043,359875560
1077420593,1548,0.00043,359875560
1071630826,1548,0.00043,359875560
1067541992,1548,0.00043,359875560
1061338118,1548,0.00043,359875560
1059833239,1548,0.00043,359875560
1032084361,1548,0.00043,359875560
1026041353,1548,0.00043,359875560
1025354195,1548,0.00043,359875560
8692120,1546,0.00043,359875560
8407911,1546,0.00043,359875560
7456017,1546,0.00043,359875560
6266684,1546,0.00043,359875560
4189787,1546,0.00043,359875560
1133930301,1546,0.00043,359875560
1133705219,1546,0.00043,359875560
1133493422,1546,0.00043,359875560
1132301545,1546,0.00043,359875560
1131283104,1546,0.00043,359875560
1129647231,1546,0.00043,359875560
1126511571,1546,0.00043,359875560
1126469062,1546,0.00043,359875560
1124781598,1546,0.00043,359875560
1124610648,1546,0.00043,359875560
1124570420,1546,0.00043,359875560
1124373558,1546,0.00043,359875560
1124081609,1546,0.00043,359875560
1124052394,1546,0.00043,359875560
1123006841,1546,0.00043,359875560
1122920052,1546,0.00043,359875560
1122876162,1546,0.00043,359875560
1121650230,1546,0.00043,359875560
1121455602,1546,0.00043,359875560
1119412880,1546,0.00043,359875560
1117808076,1546,0.00043,359875560
1117531354,1546,0.00043,359875560
1115230053,1546,0.00043,359875560
1113569664,1546,0.00043,359875560
1112829848,1546,0.00043,359875560
1111683405,1546,0.00043,359875560
1110911008,1546,0.00043,359875560
1110055519,1546,0.00043,359875560
1109863398,1546,0.00043,359875560
1108888965,1546,0.00043,359875560
1108827307,1546,0.00043,359875560
1107737986,1546,0.00043,359875560
1107665108,1546,0.00043,359875560
1106701315,1546,0.00043,359875560
1101441113,1546,0.00043,359875560
1096446914,1546,0.00043,359875560
1087908609,1546,0.00043,359875560
1074079889,1546,0.00043,359875560
1073223928,1546,0.00043,359875560
1072677618,1546,0.00043,359875560
1071047350,1546,0.00043,359875560
1068169244,1546,0.00043,359875560
1063310338,1546,0.00043,359875560
1063191859,1546,0.00043,359875560
1048676269,1546,0.00043,359875560
1008012215,1546,0.00043,359875560
1132661919,1544,0.000429,359875560
1132336682,1544,0.000429,359875560
1132331071,1544,0.000429,359875560
1131418749,1544,0.000429,359875560
1131198319,1544,0.000429,359875560
1130788748,1544,0.000429,359875560
1127951751,1544,0.000429,359875560
1127672645,1544,0.000429,359875560
1127495148,1544,0.000429,359875560
1127301660,1544,0.000429,359875560
1126516964,1544,0.000429,359875560
1125941617,1544,0.000429,359875560
1125779227,1544,0.000429,359875560
1124825814,1544,0.000429,359875560
1124605093,1544,0.000429,359875560
1123642192,1544,0.000429,359875560
1121063693,1544,0.000429,359875560
1118602599,1544,0.000429,359875560
1116930805,1544,0.000429,359875560
1116918892,1544,0.000429,359875560
1116917601,1544,0.000429,359875560
1115225543,1544,0.000429,359875560
1110126833,1544,0.000429,359875560
1109853889,1544,0.000429,359875560
1109132869,1544,0.000429,359875560
1106702979,1544,0.000429,359875560
1105230226,1544,0.000429,359875560
1104934162,1544,0.000429,359875560
1104715964,1544,0.000429,359875560
1101913353,1544,0.000429,359875560
1101433037,1544,0.000429,359875560
1101400532,1544,0.000429,359875560
1098879371,1544,0.000429,359875560
1095339924,1544,0.000429,359875560
1093848041,1544,0.000429,359875560
1084931082,1544,0.000429,359875560
1080219673,1544,0.000429,359875560
1077116385,1544,0.000429,359875560
1074467313,1544,0.000429,359875560
1073431240,1544,0.000429,359875560
1072431726,1544,0.000429,359875560
1069750839,1544,0.000429,359875560
1069640314,1544,0.000429,359875560
1068760624,1544,0.000429,359875560
1067466241,1544,0.000429,359875560
1064635122,1544,0.000429,359875560
1045805485,1544,0.000429,359875560
1025893912,1544,0.000429,359875560
8125930,1542,0.000428,359875560
7108463,1542,0.000428,359875560
12495994,1542,0.000428,359875560
12439733,1542,0.000428,359875560
1134154107,1542,0.000428,359875560
1133928125,1542,0.000428,359875560
1132735876,1542,0.000428,359875560
1132707773,1542,0.000428,359875560
1132504872,1542,0.000428,359875560
1132080686,1542,0.000428,359875560
1131490932,1542,0.000428,359875560
1131236804,1542,0.000428,359875560
1130460202,1542,0.000428,359875560
11297566,1542,0.000428,359875560
1129607882,1542,0.000428,359875560
1126281838,1542,0.000428,359875560
11261776,1542,0.000428,359875560
1123314649,1542,0.000428,359875560
1123120004,1542,0.000428,359875560
1122406931,1542,0.000428,359875560
1121482601,1542,0.000428,359875560
1119989136,1542,0.000428,359875560
1117576917,1542,0.000428,359875560
1116918737,1542,0.000428,359875560
1116744032,1542,0.000428,359875560
1115692726,1542,0.000428,359875560
1113561913,1542,0.000428,359875560
1110017422,1542,0.000428,359875560
1109761502,1542,0.000428,359875560
1108016709,1542,0.000428,359875560
1105756619,1542,0.000428,359875560
1105715133,1542,0.000428,359875560
1104942779,1542,0.000428,359875560
1103954590,1542,0.000428,359875560
1100325290,1542,0.000428,359875560
1096195167,1542,0.000428,359875560
1096052112,1542,0.000428,359875560
1095339470,1542,0.000428,359875560
1093855578,1542,0.000428,359875560
1091074825,1542,0.000428,359875560
1086095084,1542,0.000428,359875560
1080557400,1542,0.000428,359875560
1078260327,1542,0.000428,359875560
1075853495,1542,0.000428,359875560
1072929146,1542,0.000428,359875560
1071688145,1542,0.000428,359875560
1059514572,1542,0.000428,359875560
1059349194,1542,0.000428,359875560
1051618396,1542,0.000428,359875560
12488464,1540,0.000428,359875560
1133881982,1540,0.000428,359875560
1131154500,1540,0.000428,359875560
1130966695,1540,0.000428,359875560
1130133102,1540,0.000428,359875560
1129666717,1540,0.000428,359875560
1128060897,1540,0.000428,359875560
1128013169,1540,0.000428,359875560
1127129395,1540,0.000428,359875560
1125952170,1540,0.000428,359875560
1121659487,1540,0.000428,359875560
1121620118,1540,0.000428,359875560
1119954073,1540,0.000428,359875560
1117617498,1540,0.000428,359875560
1117577616,1540,0.000428,359875560
1117019230,1540,0.000428,359875560
1116747707,1540,0.000428,359875560
1112163699,1540,0.000428,359875560
1109155782,1540,0.000428,359875560
1102928525,1540,0.000428,359875560
1100330393,1540,0.000428,359875560
1098705526,1540,0.000428,359875560
1095494568,1540,0.000428,359875560
1095480690,1540,0.000428,359875560
1094357809,1540,0.000428,359875560
1082002067,1540,0.000428,359875560
1076011514,1540,0.000428,359875560
1062640869,1540,0.000428,359875560
1056145372,1540,0.000428,359875560
1054290878,1540,0.000428,359875560
1014143417,1540,0.000428,359875560
1000208841,1540,0.000428,359875560
2929820,1538,0.000427,359875560
12502921,1538,0.000427,359875560
11709389,1538,0.000427,359875560
1134155113,1538,0.000427,359875560
1133655233,1538,0.000427,359875560
1133467311,1538,0.000427,359875560
1132934519,1538,0.000427,359875560
1132896546,1538,0.000427,359875560
1132675035,1538,0.000427,359875560
1132335487,1538,0.000427,359875560
1130952573,1538,0.000427,359875560
1130473261,1538,0.000427,359875560
1129851053,1538,0.000427,359875560
1128996142,1538,0.000427,359875560
1126719626,1538,0.000427,359875560
1124416389,1538,0.000427,359875560
1123972476,1538,0.000427,359875560
1123643773,1538,0.000427,359875560
1122806623,1538,0.000427,359875560
1122806554,1538,0.000427,359875560
1121617223,1538,0.000427,359875560
1119475118,1538,0.000427,359875560
1117505513,1538,0.000427,359875560
1115466192,1538,0.000427,359875560
1115247719,1538,0.000427,359875560
1110058380,1538,0.000427,359875560
1107518661,1538,0.000427,359875560
1106708957,1538,0.000427,359875560
1106237764,1538,0.000427,359875560
1105743664,1538,0.000427,359875560
1101755123,1538,0.000427,359875560
1091826566,1538,0.000427,359875560
1076633524,1538,0.000427,359875560
1074092678,1538,0.000427,359875560
1057626133,1538,0.000427,359875560
1056645102,1538,0.000427,359875560
1049534242,1538,0.000427,359875560
1041424139,1538,0.000427,359875560
1030333230,1538,0.000427,359875560
1021081979,1538,0.000427,359875560
1133521184,1536,0.000427,359875560
1132916147,1536,0.000427,359875560
1132668714,1536,0.000427,359875560
1132096288,1536,0.000427,359875560
1130949590,1536,0.000427,359875560
1129661139,1536,0.000427,359875560
1129614014,1536,0.000427,359875560
1128335744,1536,0.000427,359875560
1128016218,1536,0.000427,359875560
1127511532,1536,0.000427,359875560
1125156399,1536,0.000427,359875560
1122643719,1536,0.000427,359875560
1117796994,1536,0.000427,359875560
1117023848,1536,0.000427,359875560
1117014177,1536,0.000427,359875560
1110102731,1536,0.000427,359875560
1110100385,1536,0.000427,359875560
1110100280,1536,0.000427,359875560
1109182577,1536,0.000427,359875560
1108545459,1536,0.000427,359875560
1108032511,1536,0.000427,359875560
1105749533,1536,0.000427,359875560
1102929074,1536,0.000427,359875560
1102895666,1536,0.000427,359875560
1101464695,1536,0.000427,359875560
1099017873,1536,0.000427,359875560
1086804972,1536,0.000427,359875560
1080936512,1536,0.000427,359875560
1077499052,1536,0.000427,359875560
1074387380,1536,0.000427,359875560
1059336922,1536,0.000427,359875560
1053294304,1536,0.000427,359875560
1044338249,1536,0.000427,359875560
1033056465,1536,0.000427,359875560
1134087359,1534,0.000426,359875560
1132946969,1534,0.000426,359875560
1132734353,1534,0.000426,359875560
1132513230,1534,0.000426,359875560
1132344586,1534,0.000426,359875560
1130818274,1534,0.000426,359875560
1130185151,1534,0.000426,359875560
1128879639,1534,0.000426,359875560
1128876981,1534,0.000426,359875560
1128727885,1534,0.000426,359875560
